Block_Number,Block_Label,Block_Duration_Minutes,Trial_Number,Sequence_Number,Trial_In_Sequence,Contrast,Delay,DiameterX,DiameterY,Duration,Orientation,Spatial_Frequency,Temporal_Frequency,X,Y,Phase,Trial_Type,Block_Type
6,Control block 4,6.4,12834,766,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.107809204789926,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12835,767,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.4872988390837314,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12836,767,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.2239551879969612,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12837,767,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.5774014159728345,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12838,767,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.3140577648901277,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12839,767,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.7195908054978024,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12840,768,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.151167252338073,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12841,768,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.612507592062618,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12842,768,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.096170851453417,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12843,768,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.594716057284322,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12844,768,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.085820289897206,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12845,769,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.290018728678824,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12846,769,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.1978174616837454,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12847,769,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.633114395179758,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12848,769,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4962672888602992,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12849,769,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.939005195488996,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12850,770,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.3929045619955205,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12851,770,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.8393629552758965,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12852,770,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.289541835212015,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12853,770,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.145253755670471,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12854,770,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.547066309626468,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12855,771,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.941437890360378,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12856,771,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.03402173081885497,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12857,771,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.406070391890576,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12858,771,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.1836520935659078,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12859,771,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6152285404021145,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12860,772,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.578834572532034,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12861,772,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.103423184680871,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12862,772,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.182364301781547,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12863,772,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.725555346944959,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12864,772,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.774732571161361,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12865,773,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.00497441625684838,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12866,773,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5109605953098375,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12867,773,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0243877475849112,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12868,773,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.5526968463041544,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12869,773,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6762838027332743,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12870,774,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.260400200569388,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12871,774,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.8370756252687537,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12872,774,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.990426474582149,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12873,774,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.0991314845671,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12874,774,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.35541673589924677,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12875,775,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8874463212701688,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12876,775,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.940344032052912,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12877,775,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.457491670979665,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12878,775,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.963477850032654,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12879,775,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.458302569215943,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12880,776,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.4181881147754565,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12881,776,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.879528454500003,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12882,776,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.761283781276392,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12883,776,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.196580714683004,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12884,776,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7691073279659373,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12885,777,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.1895223150137175,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12886,777,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.6062168154138823,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12887,777,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.406121436670131,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12888,777,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.7930520441819575,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12889,777,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.1725416784716995,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12890,778,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.5483108261950993,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12891,778,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.284967175112393,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12892,778,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.6458543763062865,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12893,778,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.995580117711754,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12894,778,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.680149654078519,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12895,779,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.018713935695559,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12896,779,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.08153388326569783,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12897,779,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.43870059789324956,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12898,779,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7995877991724801,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12899,779,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.5846104739845597,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12900,780,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.012466434258488,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12901,780,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.4552043408871853,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12902,780,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.9053832208233037,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12903,780,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.8020204939585254,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12904,780,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.244758400672559,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12905,781,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.668893874290745,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12906,781,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.506003361657417,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12907,781,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.07480948836588137,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12908,781,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5249883682166631,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12909,781,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.0012106543853776,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12910,782,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.0317854455912676,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12911,782,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.5824174639727007,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12912,782,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.5824174639727007,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12913,782,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.7171658801943113,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12914,782,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.278959358449508,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12915,783,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.3765029085606955,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12916,783,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.16481774525970058,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12917,783,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7080087904231128,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12918,783,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8427572067259963,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12919,783,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.8427572067259963,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12920,784,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.0333129221457504,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12921,784,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.0333129221457504,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12922,784,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.6285907798596915,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12923,784,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.837748928289957,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12924,784,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.837748928289957,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12925,785,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.024584157143369,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12926,785,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8910292126254988,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12927,785,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.4788660971132912,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12928,785,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.647098892870855,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12929,785,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.220053830918542,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12930,786,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.347361273999342,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12931,786,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.905434265602859,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12932,786,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.456066283988356,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12933,786,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.995536842496026,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12934,786,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7689697327549254,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12935,787,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.7689697327549254,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12936,787,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.769780631072477,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12937,787,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.6924613105215673,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12938,787,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.1351992171543284,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12939,787,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.005793084052891,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12940,788,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.441090017548903,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12941,788,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.293081451355681,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12942,788,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.709775951751782,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12943,788,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.1078680191373715,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12944,788,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.22277477926210243,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12945,789,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9929155077153498,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12946,789,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.9929155077153498,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12947,789,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.7704972093094085,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12948,789,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.59644523688359,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12949,789,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.024301197153455,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12950,790,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.9134974970665914,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12951,790,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.371117350224795,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12952,790,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.31612094934014,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12953,790,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.788622748857175,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12954,790,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.272286008247973,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12955,791,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.465322987233038,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12956,791,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.4400904792367208,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12957,791,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.4400904792367208,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12958,791,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.489267703453122,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12959,791,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.04734069505664,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12960,792,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.189530084581608,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12961,792,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.357762880339172,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12962,792,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.945599764826965,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12963,792,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8566906596375383,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12964,792,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.466850463791585,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12965,793,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.106774160829906,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12966,793,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.765300290968139,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12967,793,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.4498698273349038,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12968,793,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.15304179671218,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12969,793,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.533342329319473,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12970,794,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,6.203029919246133,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12971,794,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.5783707421153792,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12972,794,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.2331763855978695,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12973,794,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.5576696190029558,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12974,794,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,3.219916235707531,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12975,795,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.5444094691166805,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12976,795,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.210376572468871,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12977,795,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.868902702521767,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12978,795,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.8841672225146705,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12979,795,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.5203704329013126,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12980,796,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,2.815099773422124,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12981,796,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.098667654154509,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12982,796,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.731150377970746,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12983,796,4,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,4.731150377970746,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12984,796,5,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,5.977513392511433,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12985,797,1,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,0.2970469162638093,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12986,797,2,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.428074845915014,prerecorded,open_loop_prerecorded
6,Control block 4,6.4,12987,797,3,1,0,360,360,0.03333333333333333,0,0.04,0,0,0,1.9415019981900876,prerecorded,open_loop_prerecorded
